"""Longitude (x)","""""Latitude (y)""""","""""Station Name""""","""""Climate ID""""","""""Date/Time""""","""""Year""""","""""Month""""","""""Day""""","""""Time""""","""""Temp (°C)""""","""""Temp Flag""""","""""Dew Point Temp (°C)""""","""""Dew Point Temp Flag""""","""""Rel Hum (%)""""","""""Rel Hum Flag""""","""""Wind Dir (10s deg)""""","""""Wind Dir Flag""""","""""Wind Spd (km/h)""""","""""Wind Spd Flag""""","""""Visibility (km)""""","""""Visibility Flag""""","""""Stn Press (kPa)""""","""""Stn Press Flag""""","""""Hmdx""""","""""Hmdx Flag""""","""""Wind Chill""""","""""Wind Chill Flag""""","""""Weather"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 14:00""""","""""2019""""","""""11""""","""""30""""","""""14:00""""","""""-2.6""""","""""""""","""""-6.8""""","""""""""","""""73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 15:00""""","""""2019""""","""""11""""","""""30""""","""""15:00""""","""""-2.9""""","""""""""","""""-7.0""""","""""""""","""""73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 16:00""""","""""2019""""","""""11""""","""""30""""","""""16:00""""","""""-2.8""""","""""""""","""""-6.9""""","""""""""","""""73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 17:00""""","""""2019""""","""""11""""","""""30""""","""""17:00""""","""""-2.3""""","""""""""","""""-7.5""""","""""""""","""""67""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.56""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 18:00""""","""""2019""""","""""11""""","""""30""""","""""18:00""""","""""-1.9""""","""""""""","""""-8.2""""","""""""""","""""62""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.49""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 19:00""""","""""2019""""","""""11""""","""""30""""","""""19:00""""","""""-1.7""""","""""""""","""""-7.4""""","""""""""","""""65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.45""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 20:00""""","""""2019""""","""""11""""","""""30""""","""""20:00""""","""""-1.4""""","""""""""","""""-7.4""""","""""""""","""""63""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.42""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 21:00""""","""""2019""""","""""11""""","""""30""""","""""21:00""""","""""-1.2""""","""""""""","""""-6.9""""","""""""""","""""65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.30""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 22:00""""","""""2019""""","""""11""""","""""30""""","""""22:00""""","""""-0.9""""","""""""""","""""-6.7""""","""""""""","""""65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.27""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-11-30 23:00""""","""""2019""""","""""11""""","""""30""""","""""23:00""""","""""-0.6""""","""""""""","""""-7.7""""","""""""""","""""58""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.24""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 00:00""""","""""2019""""","""""12""""","""""01""""","""""00:00""""","""""-0.7""""","""""""""","""""-8.1""""","""""""""","""""57""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.21""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 01:00""""","""""2019""""","""""12""""","""""01""""","""""01:00""""","""""-1.9""""","""""""""","""""-6.0""""","""""""""","""""73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""100.11""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 02:00""""","""""2019""""","""""12""""","""""01""""","""""02:00""""","""""-2.0""""","""""""""","""""-5.3""""","""""""""","""""78""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.96""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 03:00""""","""""2019""""","""""12""""","""""01""""","""""03:00""""","""""-2.5""""","""""""""","""""-5.3""""","""""""""","""""81""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.88""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 04:00""""","""""2019""""","""""12""""","""""01""""","""""04:00""""","""""-3.0""""","""""""""","""""-5.2""""","""""""""","""""85""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 05:00""""","""""2019""""","""""12""""","""""01""""","""""05:00""""","""""-2.4""""","""""""""","""""-4.4""""","""""""""","""""86""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 06:00""""","""""2019""""","""""12""""","""""01""""","""""06:00""""","""""-1.9""""","""""""""","""""-4.2""""","""""""""","""""84""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.45""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 07:00""""","""""2019""""","""""12""""","""""01""""","""""07:00""""","""""-1.7""""","""""""""","""""-4.1""""","""""""""","""""83""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.30""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 08:00""""","""""2019""""","""""12""""","""""01""""","""""08:00""""","""""-1.9""""","""""""""","""""-4.1""""","""""""""","""""85""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.20""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 09:00""""","""""2019""""","""""12""""","""""01""""","""""09:00""""","""""-1.8""""","""""""""","""""-3.6""""","""""""""","""""87""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.19""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 10:00""""","""""2019""""","""""12""""","""""01""""","""""10:00""""","""""-2.1""""","""""""""","""""-3.6""""","""""""""","""""90""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.03""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 11:00""""","""""2019""""","""""12""""","""""01""""","""""11:00""""","""""-1.9""""","""""""""","""""-3.1""""","""""""""","""""92""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.87""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 12:00""""","""""2019""""","""""12""""","""""01""""","""""12:00""""","""""-1.5""""","""""""""","""""-2.5""""","""""""""","""""93""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.77""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 13:00""""","""""2019""""","""""12""""","""""01""""","""""13:00""""","""""-1.1""""","""""""""","""""-2.1""""","""""""""","""""94""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 14:00""""","""""2019""""","""""12""""","""""01""""","""""14:00""""","""""-0.8""""","""""""""","""""-1.6""""","""""""""","""""94""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.57""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 15:00""""","""""2019""""","""""12""""","""""01""""","""""15:00""""","""""-0.8""""","""""""""","""""-1.7""""","""""""""","""""94""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.57""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 16:00""""","""""2019""""","""""12""""","""""01""""","""""16:00""""","""""-0.3""""","""""""""","""""-1.1""""","""""""""","""""94""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 17:00""""","""""2019""""","""""12""""","""""01""""","""""17:00""""","""""-1.0""""","""""""""","""""-1.9""""","""""""""","""""94""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.67""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 18:00""""","""""2019""""","""""12""""","""""01""""","""""18:00""""","""""-0.8""""","""""""""","""""-1.7""""","""""""""","""""93""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.72""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 19:00""""","""""2019""""","""""12""""","""""01""""","""""19:00""""","""""-0.6""""","""""""""","""""-1.6""""","""""""""","""""93""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.75""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 20:00""""","""""2019""""","""""12""""","""""01""""","""""20:00""""","""""-0.8""""","""""""""","""""-1.8""""","""""""""","""""93""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.79""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 21:00""""","""""2019""""","""""12""""","""""01""""","""""21:00""""","""""-0.7""""","""""""""","""""-1.7""""","""""""""","""""93""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.79""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 22:00""""","""""2019""""","""""12""""","""""01""""","""""22:00""""","""""-1.5""""","""""""""","""""-2.7""""","""""""""","""""92""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.79""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-01 23:00""""","""""2019""""","""""12""""","""""01""""","""""23:00""""","""""-1.5""""","""""""""","""""-2.6""""","""""""""","""""92""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.82""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 00:00""""","""""2019""""","""""12""""","""""02""""","""""00:00""""","""""-1.5""""","""""""""","""""-2.9""""","""""""""","""""90""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.87""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 01:00""""","""""2019""""","""""12""""","""""02""""","""""01:00""""","""""-1.6""""","""""""""","""""-3.0""""","""""""""","""""91""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.87""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 02:00""""","""""2019""""","""""12""""","""""02""""","""""02:00""""","""""-2.1""""","""""""""","""""-3.8""""","""""""""","""""89""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""98.98""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 03:00""""","""""2019""""","""""12""""","""""02""""","""""03:00""""","""""-2.6""""","""""""""","""""-4.0""""","""""""""","""""90""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.03""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 04:00""""","""""2019""""","""""12""""","""""02""""","""""04:00""""","""""-2.8""""","""""""""","""""-4.1""""","""""""""","""""91""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.05""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 05:00""""","""""2019""""","""""12""""","""""02""""","""""05:00""""","""""-3.0""""","""""""""","""""-4.3""""","""""""""","""""91""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.09""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 06:00""""","""""2019""""","""""12""""","""""02""""","""""06:00""""","""""-2.8""""","""""""""","""""-4.3""""","""""""""","""""90""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.18""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 07:00""""","""""2019""""","""""12""""","""""02""""","""""07:00""""","""""-2.7""""","""""""""","""""-4.3""""","""""""""","""""88""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.23""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 08:00""""","""""2019""""","""""12""""","""""02""""","""""08:00""""","""""-2.2""""","""""""""","""""-4.5""""","""""""""","""""84""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.30""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 09:00""""","""""2019""""","""""12""""","""""02""""","""""09:00""""","""""-1.8""""","""""""""","""""-4.4""""","""""""""","""""83""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.39""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 10:00""""","""""2019""""","""""12""""","""""02""""","""""10:00""""","""""-1.9""""","""""""""","""""-3.8""""","""""""""","""""87""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.49""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 11:00""""","""""2019""""","""""12""""","""""02""""","""""11:00""""","""""-1.7""""","""""""""","""""-3.7""""","""""""""","""""86""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.53""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 12:00""""","""""2019""""","""""12""""","""""02""""","""""12:00""""","""""-0.9""""","""""""""","""""-4.1""""","""""""""","""""79""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.53""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 13:00""""","""""2019""""","""""12""""","""""02""""","""""13:00""""","""""-1.0""""","""""""""","""""-3.9""""","""""""""","""""80""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.54""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 14:00""""","""""2019""""","""""12""""","""""02""""","""""14:00""""","""""-1.1""""","""""""""","""""-3.9""""","""""""""","""""81""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.54""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 15:00""""","""""2019""""","""""12""""","""""02""""","""""15:00""""","""""-0.9""""","""""""""","""""-4.0""""","""""""""","""""79""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 16:00""""","""""2019""""","""""12""""","""""02""""","""""16:00""""","""""-0.7""""","""""""""","""""-4.4""""","""""""""","""""76""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.66""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 17:00""""","""""2019""""","""""12""""","""""02""""","""""17:00""""","""""-0.4""""","""""""""","""""-5.4""""","""""""""","""""69""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 18:00""""","""""2019""""","""""12""""","""""02""""","""""18:00""""","""""-0.8""""","""""""""","""""-7.2""""","""""""""","""""62""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.80""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 19:00""""","""""2019""""","""""12""""","""""02""""","""""19:00""""","""""-0.8""""","""""""""","""""-6.9""""","""""""""","""""64""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.82""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 20:00""""","""""2019""""","""""12""""","""""02""""","""""20:00""""","""""-0.6""""","""""""""","""""-6.8""""","""""""""","""""63""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.84""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 21:00""""","""""2019""""","""""12""""","""""02""""","""""21:00""""","""""-0.4""""","""""""""","""""-6.4""""","""""""""","""""64""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.88""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 22:00""""","""""2019""""","""""12""""","""""02""""","""""22:00""""","""""-1.3""""","""""""""","""""-7.8""""","""""""""","""""61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.87""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-02 23:00""""","""""2019""""","""""12""""","""""02""""","""""23:00""""","""""-2.1""""","""""""""","""""-8.5""""","""""""""","""""61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.85""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 00:00""""","""""2019""""","""""12""""","""""03""""","""""00:00""""","""""-2.6""""","""""""""","""""-9.9""""","""""""""","""""57""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.83""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 01:00""""","""""2019""""","""""12""""","""""03""""","""""01:00""""","""""-3.3""""","""""""""","""""-10.1""""","""""""""","""""59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.80""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 02:00""""","""""2019""""","""""12""""","""""03""""","""""02:00""""","""""-4.7""""","""""""""","""""-9.9""""","""""""""","""""67""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.77""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 03:00""""","""""2019""""","""""12""""","""""03""""","""""03:00""""","""""-4.9""""","""""""""","""""-10.1""""","""""""""","""""67""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.76""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 04:00""""","""""2019""""","""""12""""","""""03""""","""""04:00""""","""""-5.6""""","""""""""","""""-10.0""""","""""""""","""""71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 05:00""""","""""2019""""","""""12""""","""""03""""","""""05:00""""","""""-5.2""""","""""""""","""""-9.6""""","""""""""","""""71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.63""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 06:00""""","""""2019""""","""""12""""","""""03""""","""""06:00""""","""""-5.6""""","""""""""","""""-9.4""""","""""""""","""""75""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.60""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 07:00""""","""""2019""""","""""12""""","""""03""""","""""07:00""""","""""-6.3""""","""""""""","""""-9.8""""","""""""""","""""76""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.60""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 08:00""""","""""2019""""","""""12""""","""""03""""","""""08:00""""","""""-5.6""""","""""""""","""""-9.4""""","""""""""","""""74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.50""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 09:00""""","""""2019""""","""""12""""","""""03""""","""""09:00""""","""""-3.5""""","""""""""","""""-8.7""""","""""""""","""""67""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.49""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 10:00""""","""""2019""""","""""12""""","""""03""""","""""10:00""""","""""-2.6""""","""""""""","""""-9.5""""","""""""""","""""59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.51""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 11:00""""","""""2019""""","""""12""""","""""03""""","""""11:00""""","""""-1.4""""","""""""""","""""-8.7""""","""""""""","""""57""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.45""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 12:00""""","""""2019""""","""""12""""","""""03""""","""""12:00""""","""""0.1""""","""""""""","""""-6.8""""","""""""""","""""60""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.31""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-12-03 13:00""""","""""2019""""","""""12""""","""""03""""","""""13:00""""","""""0.5""""","""""""""","""""-4.9""""","""""""""","""""67""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""99.18""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
