"""Longitude (x)","""""Latitude (y)""""","""""Station Name""""","""""Climate ID""""","""""Date/Time""""","""""Year""""","""""Month""""","""""Day""""","""""Time""""","""""Temp (°C)""""","""""Temp Flag""""","""""Dew Point Temp (°C)""""","""""Dew Point Temp Flag""""","""""Rel Hum (%)""""","""""Rel Hum Flag""""","""""Wind Dir (10s deg)""""","""""Wind Dir Flag""""","""""Wind Spd (km/h)""""","""""Wind Spd Flag""""","""""Visibility (km)""""","""""Visibility Flag""""","""""Stn Press (kPa)""""","""""Stn Press Flag""""","""""Hmdx""""","""""Hmdx Flag""""","""""Wind Chill""""","""""Wind Chill Flag""""","""""Weather"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-01 18:00""""","""""2015""""","""""10""""","""""01""""","""""18:00""""","""""14.0""""","""""""""","""""-1.4""""","""""""""","""""35""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.42""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-01 19:00""""","""""2015""""","""""10""""","""""01""""","""""19:00""""","""""13.2""""","""""""""","""""-0.9""""","""""""""","""""38""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.47""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-01 20:00""""","""""2015""""","""""10""""","""""01""""","""""20:00""""","""""12.5""""","""""""""","""""-0.7""""","""""""""","""""40""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.54""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-01 21:00""""","""""2015""""","""""10""""","""""01""""","""""21:00""""","""""11.5""""","""""""""","""""-0.8""""","""""""""","""""43""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-01 22:00""""","""""2015""""","""""10""""","""""01""""","""""22:00""""","""""10.8""""","""""""""","""""-0.9""""","""""""""","""""44""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-01 23:00""""","""""2015""""","""""10""""","""""01""""","""""23:00""""","""""10.0""""","""""""""","""""-0.5""""","""""""""","""""48""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.56""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 00:00""""","""""2015""""","""""10""""","""""02""""","""""00:00""""","""""9.6""""","""""""""","""""-0.9""""","""""""""","""""48""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.58""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 01:00""""","""""2015""""","""""10""""","""""02""""","""""01:00""""","""""9.1""""","""""""""","""""-0.7""""","""""""""","""""50""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 02:00""""","""""2015""""","""""10""""","""""02""""","""""02:00""""","""""8.6""""","""""""""","""""-0.5""""","""""""""","""""53""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.60""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 03:00""""","""""2015""""","""""10""""","""""02""""","""""03:00""""","""""8.3""""","""""""""","""""-0.4""""","""""""""","""""54""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 04:00""""","""""2015""""","""""10""""","""""02""""","""""04:00""""","""""7.7""""","""""""""","""""-0.3""""","""""""""","""""57""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.60""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 05:00""""","""""2015""""","""""10""""","""""02""""","""""05:00""""","""""7.2""""","""""""""","""""-0.4""""","""""""""","""""59""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.64""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 06:00""""","""""2015""""","""""10""""","""""02""""","""""06:00""""","""""6.3""""","""""""""","""""0.2""""","""""""""","""""65""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.69""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 07:00""""","""""2015""""","""""10""""","""""02""""","""""07:00""""","""""6.1""""","""""""""","""""0.2""""","""""""""","""""66""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 08:00""""","""""2015""""","""""10""""","""""02""""","""""08:00""""","""""7.2""""","""""""""","""""0.8""""","""""""""","""""64""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 09:00""""","""""2015""""","""""10""""","""""02""""","""""09:00""""","""""8.8""""","""""""""","""""0.1""""","""""""""","""""55""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.76""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 10:00""""","""""2015""""","""""10""""","""""02""""","""""10:00""""","""""9.7""""","""""""""","""""0.3""""","""""""""","""""52""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.77""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 11:00""""","""""2015""""","""""10""""","""""02""""","""""11:00""""","""""10.8""""","""""""""","""""-1.1""""","""""""""","""""43""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 12:00""""","""""2015""""","""""10""""","""""02""""","""""12:00""""","""""11.2""""","""""""""","""""-2.0""""","""""""""","""""40""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 13:00""""","""""2015""""","""""10""""","""""02""""","""""13:00""""","""""11.9""""","""""""""","""""-1.9""""","""""""""","""""38""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.67""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 14:00""""","""""2015""""","""""10""""","""""02""""","""""14:00""""","""""11.8""""","""""""""","""""-1.3""""","""""""""","""""40""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.64""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 15:00""""","""""2015""""","""""10""""","""""02""""","""""15:00""""","""""12.1""""","""""""""","""""-2.6""""","""""""""","""""36""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 16:00""""","""""2015""""","""""10""""","""""02""""","""""16:00""""","""""11.9""""","""""""""","""""-2.0""""","""""""""","""""38""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.67""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 17:00""""","""""2015""""","""""10""""","""""02""""","""""17:00""""","""""11.7""""","""""""""","""""-2.5""""","""""""""","""""37""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 18:00""""","""""2015""""","""""10""""","""""02""""","""""18:00""""","""""11.0""""","""""""""","""""-1.8""""","""""""""","""""41""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 19:00""""","""""2015""""","""""10""""","""""02""""","""""19:00""""","""""10.5""""","""""""""","""""-2.5""""","""""""""","""""40""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 20:00""""","""""2015""""","""""10""""","""""02""""","""""20:00""""","""""9.9""""","""""""""","""""-1.8""""","""""""""","""""44""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.75""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 21:00""""","""""2015""""","""""10""""","""""02""""","""""21:00""""","""""9.5""""","""""""""","""""-2.0""""","""""""""","""""45""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 22:00""""","""""2015""""","""""10""""","""""02""""","""""22:00""""","""""9.1""""","""""""""","""""-1.9""""","""""""""","""""46""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.70""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-02 23:00""""","""""2015""""","""""10""""","""""02""""","""""23:00""""","""""8.9""""","""""""""","""""-1.7""""","""""""""","""""47""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 00:00""""","""""2015""""","""""10""""","""""03""""","""""00:00""""","""""8.8""""","""""""""","""""-1.2""""","""""""""","""""49""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.69""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 01:00""""","""""2015""""","""""10""""","""""03""""","""""01:00""""","""""8.6""""","""""""""","""""-0.9""""","""""""""","""""51""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.69""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 02:00""""","""""2015""""","""""10""""","""""03""""","""""02:00""""","""""8.6""""","""""""""","""""-1.5""""","""""""""","""""49""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.67""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 03:00""""","""""2015""""","""""10""""","""""03""""","""""03:00""""","""""8.3""""","""""""""","""""-2.9""""","""""""""","""""45""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.63""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 04:00""""","""""2015""""","""""10""""","""""03""""","""""04:00""""","""""7.8""""","""""""""","""""-2.4""""","""""""""","""""49""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.64""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 05:00""""","""""2015""""","""""10""""","""""03""""","""""05:00""""","""""7.7""""","""""""""","""""-1.3""""","""""""""","""""53""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 06:00""""","""""2015""""","""""10""""","""""03""""","""""06:00""""","""""8.0""""","""""""""","""""-0.7""""","""""""""","""""54""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.63""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 07:00""""","""""2015""""","""""10""""","""""03""""","""""07:00""""","""""8.0""""","""""""""","""""-0.1""""","""""""""","""""57""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.64""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 08:00""""","""""2015""""","""""10""""","""""03""""","""""08:00""""","""""8.5""""","""""""""","""""1.4""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.66""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 09:00""""","""""2015""""","""""10""""","""""03""""","""""09:00""""","""""9.1""""","""""""""","""""1.7""""","""""""""","""""60""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.64""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 10:00""""","""""2015""""","""""10""""","""""03""""","""""10:00""""","""""10.3""""","""""""""","""""0.5""""","""""""""","""""51""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.63""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 11:00""""","""""2015""""","""""10""""","""""03""""","""""11:00""""","""""11.0""""","""""""""","""""1.3""""","""""""""","""""51""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 12:00""""","""""2015""""","""""10""""","""""03""""","""""12:00""""","""""11.6""""","""""""""","""""1.5""""","""""""""","""""50""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.54""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 13:00""""","""""2015""""","""""10""""","""""03""""","""""13:00""""","""""11.5""""","""""""""","""""0.8""""","""""""""","""""48""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.49""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 14:00""""","""""2015""""","""""10""""","""""03""""","""""14:00""""","""""11.8""""","""""""""","""""1.7""""","""""""""","""""50""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.46""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 15:00""""","""""2015""""","""""10""""","""""03""""","""""15:00""""","""""11.4""""","""""""""","""""2.6""""","""""""""","""""55""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.46""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 16:00""""","""""2015""""","""""10""""","""""03""""","""""16:00""""","""""10.9""""","""""""""","""""3.7""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.46""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 17:00""""","""""2015""""","""""10""""","""""03""""","""""17:00""""","""""10.2""""","""""""""","""""3.4""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.46""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 18:00""""","""""2015""""","""""10""""","""""03""""","""""18:00""""","""""10.6""""","""""""""","""""3.9""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.47""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 19:00""""","""""2015""""","""""10""""","""""03""""","""""19:00""""","""""11.8""""","""""""""","""""3.4""""","""""""""","""""56""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.45""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 20:00""""","""""2015""""","""""10""""","""""03""""","""""20:00""""","""""12.3""""","""""""""","""""4.2""""","""""""""","""""58""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.45""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 21:00""""","""""2015""""","""""10""""","""""03""""","""""21:00""""","""""12.4""""","""""""""","""""4.6""""","""""""""","""""59""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.45""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 22:00""""","""""2015""""","""""10""""","""""03""""","""""22:00""""","""""12.3""""","""""""""","""""5.5""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.39""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-03 23:00""""","""""2015""""","""""10""""","""""03""""","""""23:00""""","""""11.8""""","""""""""","""""4.5""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.41""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 00:00""""","""""2015""""","""""10""""","""""04""""","""""00:00""""","""""11.3""""","""""""""","""""5.4""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.38""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 01:00""""","""""2015""""","""""10""""","""""04""""","""""01:00""""","""""11.5""""","""""""""","""""5.3""""","""""""""","""""66""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.35""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 02:00""""","""""2015""""","""""10""""","""""04""""","""""02:00""""","""""10.8""""","""""""""","""""6.1""""","""""""""","""""73""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.35""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 03:00""""","""""2015""""","""""10""""","""""04""""","""""03:00""""","""""11.3""""","""""""""","""""5.9""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.27""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 04:00""""","""""2015""""","""""10""""","""""04""""","""""04:00""""","""""11.1""""","""""""""","""""5.9""""","""""""""","""""70""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.30""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 05:00""""","""""2015""""","""""10""""","""""04""""","""""05:00""""","""""11.1""""","""""""""","""""6.0""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.30""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 06:00""""","""""2015""""","""""10""""","""""04""""","""""06:00""""","""""10.8""""","""""""""","""""6.6""""","""""""""","""""75""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.29""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 07:00""""","""""2015""""","""""10""""","""""04""""","""""07:00""""","""""10.7""""","""""""""","""""6.7""""","""""""""","""""76""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.33""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 08:00""""","""""2015""""","""""10""""","""""04""""","""""08:00""""","""""11.4""""","""""""""","""""6.3""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.32""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 09:00""""","""""2015""""","""""10""""","""""04""""","""""09:00""""","""""12.0""""","""""""""","""""6.2""""","""""""""","""""68""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.34""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 10:00""""","""""2015""""","""""10""""","""""04""""","""""10:00""""","""""12.2""""","""""""""","""""6.6""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.32""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 11:00""""","""""2015""""","""""10""""","""""04""""","""""11:00""""","""""12.8""""","""""""""","""""6.8""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.28""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 12:00""""","""""2015""""","""""10""""","""""04""""","""""12:00""""","""""13.9""""","""""""""","""""7.0""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.26""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 13:00""""","""""2015""""","""""10""""","""""04""""","""""13:00""""","""""13.5""""","""""""""","""""7.5""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.22""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 14:00""""","""""2015""""","""""10""""","""""04""""","""""14:00""""","""""13.3""""","""""""""","""""7.8""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.17""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 15:00""""","""""2015""""","""""10""""","""""04""""","""""15:00""""","""""13.1""""","""""""""","""""7.6""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.15""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 16:00""""","""""2015""""","""""10""""","""""04""""","""""16:00""""","""""13.5""""","""""""""","""""7.7""""","""""""""","""""68""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.09""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-10-04 17:00""""","""""2015""""","""""10""""","""""04""""","""""17:00""""","""""13.5""""","""""""""","""""7.6""""","""""""""","""""68""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.05""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
